,0
501,168.6428517396797
502,167.87383418603468
503,169.1654703241992
504,170.06919991551646
505,169.79923333359275
506,169.974483976759
507,171.26242596624866
508,168.50166182824546
509,168.25588983610578
510,168.68062768443423
511,168.76905297579032
512,169.84805058550967
513,168.41570592773317
514,168.2172831898776
515,168.71491862363416
516,167.338640282568
517,166.7860654283127
518,166.86823515913792
519,167.18010531547418
520,165.74419033090177
521,165.95408272906775
522,166.24454723605814
523,166.25168216354177
524,166.16117749797354
525,166.2384011917868
526,164.8442883517129
527,164.43335306525657
528,164.23863667217142
529,167.82429522014291
530,167.4202456456022
531,168.40453613133718
532,168.61887334560382
533,169.13032439166057
534,171.5045933853765
535,171.89755955308007
536,171.97403538677
537,171.68235831459128
538,172.0618199269369
539,172.58317893733678
540,174.71286010577907
541,174.5690218709485
542,174.42238129604777
543,174.04966864494364
544,171.4739768182397
545,171.79970051361397
546,170.90441811881126
547,173.8692065669242
548,172.495625745759
549,172.20381875704763
550,172.36250910599458
551,171.6426132551358
552,171.3494144041906
553,172.01807600046791
554,169.4192774943761
555,167.54312770542344
556,165.12051744473084
557,165.58061857825797
558,166.9174807552799
559,165.20009337810018
560,165.9615883955012
561,167.08888941144625
562,166.76094446672403
563,164.6796486625973
564,166.43508129402758
565,166.92036415873037
566,168.17210890970796
567,170.9586129306294
568,169.07341564248583
569,166.57373412759796
570,166.47438328009895
571,167.1661254863894
572,166.4389006343711
573,165.99732297030442
574,164.70359896390298
575,164.47501673307238
576,164.6064816204068
577,164.73838412906574
578,165.503087985528
579,166.21857792496573
580,166.41169919082992
581,167.06086351518834
582,167.77070323147058
583,165.20248757580532
584,163.08387538332215
585,163.5851093309576
586,164.08960446259167
587,164.28522955269725
588,164.34015631809828
589,164.3583896017459
590,164.89473959765994
591,166.91069276804978
592,169.127541149988
593,169.52841204729282
594,169.55039021355967
595,170.27239578744167
596,170.8932424267837
597,171.55546460885918
598,171.187606607357
599,170.61018104711786
600,171.04702668980545
601,170.15286152992533
602,172.03050970492225
603,172.1942870019633
604,173.72303561635232
605,174.24946922227662
606,174.7696659859879
607,174.1384485604787
608,176.56394855535422
609,176.56073240979123
610,177.5788275658458
611,177.72443662392715
612,177.65890079578688
613,180.21456793787587
614,180.49409078051715
615,180.59169224818928
616,180.17403925869266
617,180.91950340132604
618,181.3970628820574
619,181.04736228611338
620,183.62185217493032
621,184.4029720951361
622,184.34299771418605
623,184.12801175612788
624,183.1793949658162
625,183.65360358166006
626,185.65105299249825
627,186.75196617920523
628,187.86408070090891
629,188.0915986123598
630,188.32474872790047
631,188.2619145232785
632,188.27659682429024
633,186.69962939503316
634,186.97336663478188
635,186.86852893374748
636,186.94387932218177
637,187.593905096277
638,187.7896331971847
639,187.42539961532634
640,185.9554506183412
641,186.0285635109736
642,186.63685838630664
643,187.39797255052767
644,190.01024385094385
645,192.7461754435136
646,195.2574519176208
647,194.68758887176185
648,195.81139309027515
649,196.48407946443885
650,196.26761447563342
651,197.91527165764148
652,198.73097699386742
653,198.30713420437408
654,201.2340307209891
655,203.4881539182959
656,205.64888499758953
657,206.42614118747696
658,206.9136360542785
659,208.82987747690353
660,208.59115742414247
661,209.447606444941
662,210.27187916874453
663,212.8959745123112
664,213.62510484862028
665,213.83739660882955
666,212.77993548380164
667,213.31528686408538
668,210.2115424598581
669,213.7177238342095
670,213.588931610907
671,210.82672933676335
672,211.52432305299814
673,210.86239457123378
674,212.88042258060523
675,213.734107330192
676,213.0435432852689
677,213.67934241140068
678,213.7910438672209
679,213.90625148985816
680,211.60742658742075
681,211.5789277536573
682,211.68839863512795
683,214.2958965453415
684,217.12978732292274
685,216.5582937777708
686,216.4683464501053
687,213.3367142246554
688,214.065718419629
689,211.53038861869913
690,211.50661004461145
691,211.67643363501338
692,211.4586467094468
693,211.7343346985616
694,211.8447806333306
695,211.83617634112363
696,212.4081097344166
697,212.02992306085704
698,212.04725979019474
699,212.668192439931
700,207.24151385834557
701,206.82141680639873
702,207.55187503154306
703,207.48043865134943
704,205.31381601058413
705,205.51123906886616
706,204.9869894679475
707,201.00639625970544
708,201.07403146364348
709,200.59688495928964
710,199.25286510782868
711,200.03834699711254
712,197.69059956589507
713,197.27288461084788
714,197.47318364021075
715,198.08597500272464
716,200.44842078519443
717,198.13418759744036
718,196.72518688031505
719,197.21824313369152
720,197.53190794136646
721,195.61055068554356
722,196.38218234553224
723,197.3279689382761
724,198.4422961346492
725,198.90313718669336
726,199.3022682683551
727,197.65845144026355
728,197.5526735569556
729,197.76965931237896
730,198.03744500730082
731,198.2541902053456
732,198.29204539404148
733,199.36361368632706
734,199.22053200412924
735,199.19705017249507
736,196.6220716472526
737,196.96378420278623
738,194.52296406506792
739,194.71828023935595
740,196.1803037834166
741,193.57167967648323
742,190.98026126142327
743,190.6451941074852
744,190.84662285108178
745,185.88431375206412
746,186.09385478345988
747,186.0721199425147
748,186.69148513642745
749,183.64098531046486
750,181.07474284950047
751,178.91742887431485
752,178.85436331319178
753,179.67520539188635
754,177.01382737146338
755,177.09950799369636
756,177.36004175878423
757,177.28065959464703
758,177.30457652382069
759,175.28716140998768
760,175.09786157274172
761,174.83084653581446
762,173.90191198682973
763,174.16950587919925
764,171.90461973800797
765,171.92079595383026
766,173.65268735651193
767,173.28612736503567
768,178.93900799962128
769,175.72965609748854
770,174.12260026091244
771,176.71152864467
772,176.57334849068167
773,178.03455024364337
774,178.3503511138965
775,178.06116504015552
776,178.71739742124436
777,178.55324529093616
778,179.27619431740496
779,178.7181026858548
780,180.97530316472356
781,180.80414530100163
782,178.0550655871222
783,178.29587635013536
784,177.787940910497
785,177.49488802172692
786,175.3641818956094
787,178.41994523579945
788,178.48523056017254
789,181.36236559151982
790,179.18676332813595
791,176.4952928686766
792,176.91472995553752
793,177.40576495898003
794,177.2375725983511
795,177.11180222948562
796,177.19084908437185
797,177.40328947478181
798,177.03877855682123
799,176.89293406981267
800,182.1012022692787
801,183.15206652038935
802,177.95314955022212
803,173.54448138255998
804,176.04587183585278
805,175.9125585929024
806,175.86979502686606
807,180.35065671679848
808,180.2487065280194
809,180.5783749981624
810,179.8675041325279
811,179.5859587093271
812,182.32179367968027
813,183.03311042537246
814,183.2173147293845
815,182.90756278692726
816,183.25810347688318
817,185.64890520279198
818,185.6335916189016
819,185.61935187515672
820,184.99712101854757
821,186.5187868419454
822,186.21245443480254
823,183.48688324819523
824,183.85719216534903
825,183.69601413012828
826,183.41110269229296
827,184.68329353983955
828,184.8392982176136
829,184.13564549343914
830,184.10982574436474
831,184.3521067604369
832,184.81154893743508
833,185.48845627014475
834,185.6821454419993
835,185.48103814685592
836,188.21414885519889
837,187.94362493887596
838,190.93905214309407
839,191.71621804260997
840,191.6960133158983
841,190.3775079239708
842,192.7289530140983
843,192.83191109327984
844,192.2905713021937
845,197.597087602567
846,197.52581000918275
847,197.7193579921286
848,197.0108199527294
849,199.77845824916025
850,202.604349887176
851,203.7307230653673
852,203.56752828617525
853,203.28090426394746
854,206.0482663686338
855,206.49919056334386
856,206.67830208038714
857,206.21299047108107
858,206.03170462574414
859,208.92515053219805
860,205.9746544332456
861,205.79325888544
862,203.65921189889664
863,202.94431731476274
864,204.9126746819658
865,204.71720568400045
866,204.3928709498741
867,204.6263003143327
868,204.58324033650635
869,207.3548371875017
870,209.44718571684626
871,209.78692455880824
872,209.35451766335552
873,209.10615215120856
874,209.34207525016052
875,209.2502961097761
876,209.39642514942344
877,209.47375303144506
878,208.97832614538424
879,209.32379802728494
880,209.6023406914883
881,209.3444062383552
882,212.23756973686056
883,212.55804499819652
884,212.8579030999471
885,213.59991480756094
886,216.42982354094377
887,216.47606887923814
888,216.22307730978278
889,215.41666426038242
890,217.69179194830286
891,220.7575559827487
892,220.93930529832468
893,220.37833941503715
894,219.312865489541
895,219.54184844742332
896,219.3640546885155
897,219.15694150113373
898,220.02238783803946
899,219.47959313831217
900,219.7628983557154
901,219.45121314356297
902,224.38383074351844
903,223.93720576843143
904,224.14240416915146
905,224.71452777106512
906,224.58523743617673
907,224.8395589562827
908,221.95925258485772
909,222.38650921677734
910,224.93220338436265
911,224.71255150003307
912,224.93199913902455
913,224.80903977769384
914,225.01547788968762
915,225.340436622806
916,225.0904778607602
917,224.99606702831002
918,226.2051042727358
919,226.15941184470594
920,226.6104363963267
921,226.6467905243839
922,226.52721610877828
923,229.14419022162846
924,229.48951839195357
925,229.52684563424992
926,229.51410660834583
927,229.58785044657122
928,229.37555776972823
929,230.24112918462146
930,229.85873703503833
931,229.60123043697217
932,229.50902227888474
933,228.96577881704692
934,228.8416444681768
935,229.029516500278
936,229.12159406770826
937,229.60927895785838
938,229.93078731964061
939,229.54693818773256
940,229.96929841098557
941,233.817831859815
942,233.9900318228772
943,234.16892566245207
944,234.64163577774983
945,234.2350080408865
946,234.15733655068445
947,234.10420926642666
948,234.57434735383026
949,234.62813488825483
950,234.55300840993328
951,235.47159751360462
952,235.26701150803194
953,235.81052851769243
954,235.37490167511206
955,235.17625457066669
956,235.08657841671587
957,234.94694403999773
958,235.09395214894113
959,234.99825710562186
960,237.79620951276513
961,238.3151164444108
962,240.93408964765587
963,241.5354098598258
964,242.03806114466525
965,242.1305548391629
966,242.10341818616004
967,242.42852000053557
968,242.71900060772418
969,242.75009849310075
970,242.443657216972
971,242.38807703217532
972,242.94992932449102
973,243.175282295647
974,243.0351180513144
975,242.97715217221895
976,240.35731504899323
977,240.49459979848962
978,240.59282862354732
979,240.4996872815827
980,240.37312823626758
981,240.9157968154629
982,240.62443712418687
983,237.53024676349725
984,237.32123168038024
985,236.88212676951258
986,236.85788353560187
987,236.833827720228
988,236.7872177685897
989,237.47499839808216
990,237.7974471062119
991,237.82484261866176
992,237.7839672060453
993,238.30998623133112
994,239.29777001718764
995,239.17257665128625
996,239.3508917210692
997,239.6903077272727
998,239.49621894112252
999,240.00752911633242
1000,240.20283909755068
1001,240.36359841665615
1002,240.72043989831573
1003,245.88623985003787
1004,245.77153371143427
1005,245.47309951757003
1006,245.77729820070076
1007,245.6429499014199
1008,248.93667373862823
1009,249.1138390755675
1010,247.6931187275373
1011,248.3206100783139
1012,248.14295499812653
1013,248.3072580900717
1014,247.89856208319318
1015,247.84680885472793
1016,248.00916556263314
1017,248.07842505000946
1018,248.29899487238401
1019,248.6017736707555
1020,248.0971129081169
1021,247.76878473504073
1022,247.33318227226707
1023,247.29795894259095
1024,247.1780291403076
1025,247.33795946279784
1026,247.60500381014836
1027,246.98445708820182
1028,247.44468781584342
1029,247.20198820396857
1030,244.46482882650906
1031,244.83203051016525
1032,243.02610771912896
1033,242.24332565476118
1034,242.02941133038638
1035,241.94687265011737
1036,241.87217868326172
1037,240.6991006308204
1038,240.5964285654422
1039,240.45297106978495
1040,240.24996376313823
1041,240.82588513161937
1042,240.25367030432625
1043,234.78630068479708
1044,233.86974414076823
1045,234.12981247879878
1046,234.2463915229639
1047,233.95243313471335
1048,233.9001600997919
1049,234.23001017143721
1050,234.46146272742746
1051,235.04039873305558
1052,235.35929802253588
1053,235.1660991717742
1054,235.40869672500793
1055,235.72716682442802
1056,234.88077003595419
1057,235.3530182569033
1058,234.79738673906465
1059,234.89960758689006
1060,235.0737900762156
1061,234.34984614255595
1062,234.0286693253707
1063,233.72599705780104
1064,233.43476379145315
1065,233.2915892296496
1066,233.3061417048684
1067,232.810439867208
1068,232.7523221257218
1069,233.05680952754358
1070,232.03440128184832
1071,232.2279424039888
1072,232.26308681231478
1073,232.38831115827867
1074,232.37953577996302
1075,231.8339226225442
1076,234.61700572844595
1077,234.63150256620315
1078,234.72580504604062
1079,235.19289778703643
1080,235.63859632904897
1081,234.4857007252041
1082,234.9173043512752
1083,237.78955037407434
1084,233.99506302678918
1085,234.34742923753714
1086,234.65033058048488
1087,234.2532533899808
1088,231.6643832101653
1089,231.73247018510313
1090,231.83872987020212
1091,231.92159501775146
1092,232.02696894151953
1093,231.77211241233223
1094,231.13999444704092
1095,231.2260679160866
1096,230.74992185099993
1097,230.88119841390727
1098,231.00814353685874
1099,230.9035451450224
1100,230.48090133500074
1101,230.52311627377324
1102,227.78523427766916
1103,225.049151820492
1104,224.84995748045253
1105,225.13949693382207
1106,225.54993389264047
1107,223.15739674613647
1108,222.4412966981333
1109,222.1370659882042
1110,219.50136826401598
1111,218.42460746795422
1112,218.1996045252467
1113,216.34140290703488
1114,216.52970751756595
1115,216.43216395747788
1116,216.1892297592164
1117,216.55255853731106
1118,212.50876596425604
1119,212.30247959747422
1120,212.7522219244649
1121,212.70418969403366
1122,212.8709731180569
1123,212.8833390245149
1124,213.13742616209117
1125,213.26097564117927
1126,212.95672430906686
1127,213.44459321967454
1128,213.38052264281902
1129,213.395220064392
1130,216.84234946694437
1131,216.14799101794375
1132,216.1635372628147
1133,217.3413291841676
1134,217.67841392285266
1135,217.04011157273612
1136,214.07348102894207
1137,211.27085638412274
1138,209.71890425804423
1139,207.37782239449902
1140,206.86134304311446
1141,206.54528988704467
1142,207.27695572121206
1143,212.37892794819345
1144,213.33904394567577
1145,212.50820373792823
1146,212.5777166758344
1147,212.0578888818796
1148,211.79182420744394
1149,208.68828323269062
1150,206.2805932032657
1151,206.1723920076964
1152,205.15680700452975
1153,204.4002507261573
1154,203.75347939189666
1155,203.73688843586123
1156,204.6440720717359
1157,202.89668112067793
1158,202.70044508727904
1159,202.87081137920944
1160,202.56964517156393
1161,203.06195367012307
1162,203.10802810213838
1163,203.27526060237432
1164,203.02311462477573
1165,203.2281545879281
1166,202.04792646595797
1167,202.32605771715382
1168,202.52666829121517
1169,202.25366547005862
1170,203.32156741113096
1171,202.40799585270236
1172,202.15235721144705
1173,202.0014803429538
1174,202.20981707182068
1175,202.99452378513502
1176,202.97195020264982
1177,199.11087843267944
1178,195.3710648419864
1179,195.26760238407985
1180,194.52490936679771
1181,195.4408611370401
1182,195.18860887991113
1183,195.14907526213847
1184,195.39649584446124
1185,193.81234114474813
1186,192.6191436693961
1187,192.792862105944
1188,194.28763104701542
1189,193.17267927817366
1190,192.88864523393642
1191,192.8808687680803
1192,192.6943186731538
1193,192.62662346267734
1194,193.32458443957992
1195,192.9972906599374
1196,193.44513106827912
1197,192.86645158365548
1198,193.0365190321956
1199,193.03193004985675
1200,192.93494401155297
1201,193.11284398756936
1202,195.8002808470983
1203,198.518605085797
1204,198.8132421440991
1205,198.4648384918332
1206,195.7360280825129
1207,196.96248577851952
1208,197.32861991475545
1209,197.52363920307744
1210,201.64514601520546
1211,201.65536949114664
1212,201.966414626411
1213,203.7649712512415
1214,203.88627282655506
1215,201.82785458264632
1216,201.15970296095355
1217,200.34023607011812
1218,204.4093211645065
1219,204.3533127904274
1220,200.62200380840616
1221,200.88688137869994
1222,201.57635069415176
1223,198.5325144556191
1224,197.2296393004329
1225,197.0394435803184
1226,197.23977297042174
1227,197.43424411178478
1228,196.94157324901488
1229,197.142964524074
1230,197.36861524565327
1231,197.7561324644416
1232,199.46369129718488
1233,199.4141894451468
1234,198.36827113579992
1235,199.2498659921953
1236,201.28133982299644
1237,205.10605736811146
1238,206.6597150792174
1239,209.37285069519584
1240,210.2436487453352
1241,210.637808768348
1242,210.7182585395027
1243,211.07373979539773
1244,211.06255331433425
1245,211.84096666990396
1246,212.07480810593108
1247,209.17616148636506
1248,209.87411866918103
1249,212.7421957848637
1250,215.10346591039826
1251,215.05968821152146
1252,216.4925028578987
1253,215.68820391489706
1254,216.02947297351238
1255,216.02936119541312
1256,216.1377688988236
1257,217.51464105575306
1258,218.3474979385877
1259,218.46567069616617
1260,218.8642763775038
1261,216.08668673173491
1262,216.34081010956237
1263,216.5461913239013
1264,216.69869145922036
1265,216.57542790608383
1266,217.81899647964113
1267,217.5508186863386
1268,217.09415955767557
1269,217.05516834390602
1270,216.4105955552498
1271,217.44237192767883
1272,217.2914827855965
1273,216.7450984966896
1274,216.5533356326465
1275,216.39095896935837
1276,216.782063546395
1277,220.42131975458562
1278,224.4638670873865
1279,223.50985537107812
1280,223.86484182398974
1281,223.80568969829085
1282,223.8460103473551
1283,224.0974916296675
1284,227.8421294052435
1285,229.70325460973723
1286,230.4799973537294
1287,230.7109897611552
1288,232.4505586277875
1289,233.00657597580536
1290,233.27644564182657
1291,233.39425212428486
1292,233.42054585109986
1293,233.02314198237994
1294,233.2748184152892
1295,233.1930906639413
1296,232.87963593719775
1297,233.0780913862621
1298,232.99123294537404
1299,233.35105488777415
1300,233.83869959990014
