,0
498,155.81581086789652
499,155.68425105134978
500,156.03689663776663
501,158.38033445660207
502,158.64648036798576
503,158.77885662456487
504,158.38911700500685
505,160.9896062254484
506,161.36799533197052
507,160.66248739259407
508,162.67387810608727
509,163.74246193121198
510,163.15398733915578
511,162.84615769728393
512,164.89455397832072
513,165.15153253813347
514,167.39184346559233
515,168.64492039653047
516,168.69496838941112
517,169.6300002487949
518,172.20680636847877
519,172.19058930982803
520,173.87963381234752
521,174.64969323637263
522,177.4603992911377
523,177.61985713417636
524,179.9034974176843
525,179.71355880302767
526,179.8668197289748
527,182.13627800210963
528,181.80817631369337
529,183.9205069664726
530,184.38492234276552
531,183.87904802373254
532,184.69875783017886
533,184.82869233511587
534,185.02977805838654
535,186.29520751392948
536,185.81138517623592
537,189.13512800839067
538,188.80689303409582
539,188.85112969274797
540,188.81712659432816
541,189.16943046590316
542,189.0257513709158
543,188.9657275986348
544,191.16166922089258
545,190.8280623138563
546,190.711864354915
547,189.08722231989807
548,188.7797667967785
549,188.53951834062696
550,191.92818783004384
551,187.4812855014965
552,186.7149791392258
553,186.80470440376521
554,187.25840814144692
555,187.25724276918834
556,187.9694721011964
557,187.36936569266945
558,188.08420964204623
559,188.38831925479406
560,188.73212124454247
561,187.05607507760178
562,187.4861877087659
563,187.29617934646546
564,188.1473627916948
565,187.7308818318553
566,187.03655692346535
567,185.2444641198448
568,185.47229580695503
569,186.5305640328248
570,186.84986327593276
571,186.65945109856185
572,189.17457031388443
573,189.08375862973335
574,190.18000830965858
575,190.83814179736603
576,193.43396162293345
577,193.4624308947996
578,193.5872646304211
579,196.23621856291788
580,197.65690933407237
581,199.45787970273483
582,199.13226501560595
583,199.22394918394443
584,196.32038377767105
585,197.9345033958649
586,199.1056142450886
587,198.48363509452366
588,198.62506693807254
589,199.1839090342026
590,199.42063546296052
591,199.39785829807653
592,199.40497961666154
593,199.1320215505601
594,199.692745525026
595,200.0813653958398
596,200.02396511949257
597,196.0969080656783
598,196.0082771293662
599,196.17714615859094
600,198.502911430495
601,198.92245961500493
602,198.89535902895878
603,198.92361500353934
604,199.5348397887101
605,199.65677055803448
606,199.7623986909864
607,200.122337618685
608,198.1423596643103
609,199.6638215214523
610,200.20411321052117
611,201.15939194148487
612,201.11074249878527
613,198.80865506948862
614,199.17878439242952
615,198.84527654407663
616,198.44128792965606
617,197.80539574392765
618,198.59921956862297
619,198.24281669845277
620,199.3280154111086
621,199.76147056946473
622,199.68577987600958
623,199.93106791993978
624,196.36578432658973
625,196.87999769127921
626,196.80381455572171
627,197.18878824428703
628,197.50453178992092
629,198.108161010779
630,198.4701646211249
631,198.87800577212175
632,199.29027793986342
633,199.72358529148806
634,202.28919334600346
635,201.69593567001266
636,202.55384308481686
637,202.27962247424423
638,202.8952545367433
639,203.53598858456604
640,203.4465344105048
641,202.74937660354004
642,202.85097158480335
643,203.30179787458542
644,203.85032996969298
645,204.66746792585917
646,204.57095760625816
647,205.97648231633227
648,205.6979748923585
649,206.10438290264565
650,206.28968387131306
651,211.08466404280964
652,211.32120770188328
653,211.3509343916703
654,211.2443617380499
655,211.158118344771
656,210.53891464758198
657,210.94401207245468
658,210.55214217484422
659,210.6965659295529
660,210.8747708818466
661,212.9031577981499
662,212.94999050875657
663,213.3783272960861
664,213.16520639465455
665,213.53142706692753
666,214.04270907458084
667,216.071541697739
668,216.6511608748268
669,216.59109795061232
670,216.98813931309513
671,217.97190677607693
672,218.72150118656754
673,219.15950978850105
674,219.67504956656637
675,219.9148864929387
676,220.23769316843777
677,220.65153966341666
678,220.3207023598713
679,220.53630177530124
680,218.4524600601905
681,219.27929561009623
682,219.71277101308948
683,219.5152715888815
684,222.38558736610176
685,221.95094393481452
686,221.71723045782812
687,221.981344951096
688,221.91453353641032
689,221.6724764199279
690,220.3539185580407
691,220.81577710203132
692,220.53707077762118
693,220.81166950299996
694,220.74457893577474
695,220.51750718450293
696,218.37514040890656
697,222.46233611237713
698,222.61376806915592
699,223.21257481068534
700,223.24298565069694
701,223.1218151090476
702,223.57382778676418
703,223.58809298061541
704,223.14941845392903
705,223.63839927987863
706,224.03725643545096
707,224.18470865595953
708,226.39661985464255
709,225.73195551989488
710,226.35484591582818
711,226.65211718765175
712,227.50119165508272
713,230.0087794338082
714,230.2705937446621
715,230.50480912816826
716,231.14653892183978
717,229.30515037706277
718,228.87144772177507
719,229.21428259300535
720,228.78159520740977
721,228.78024101735963
722,228.14448760176853
723,228.28497103211058
724,232.33808319489654
725,232.71899244685648
726,233.24381450044447
727,232.73734369464148
728,233.12297552655608
729,233.00999522453935
730,233.11438639842595
731,233.89161192652335
732,233.64393604710443
733,231.19795463629504
734,231.27086234591403
735,228.9406806695303
736,228.83554882843117
737,227.67391529909003
738,227.16548481923016
739,227.20695356517507
740,223.29664142449647
741,223.16920454416126
742,222.46183942511007
743,218.6559386272038
744,218.49889699533142
745,217.83103856267135
746,218.1569717020823
747,218.53164071590672
748,219.19999811589068
749,219.59758602517678
750,219.3524160282352
751,218.81780741187976
752,216.23112353273328
753,215.82654988087845
754,215.24472805799206
755,214.88975787946742
756,215.36391348390708
757,214.50845038095923
758,215.18842394815783
759,215.86235888972854
760,216.5572754081188
761,216.60892783760465
762,216.6439051508797
763,216.6850598643493
764,216.5567049424452
765,216.32474614513183
766,215.7139139050558
767,214.8468517924339
768,215.60706919523446
769,216.0211591821241
770,215.25503588598596
771,214.8795973213142
772,213.7549017163052
773,213.32477791518798
774,210.36521473420783
775,210.59337127439647
776,210.60336380113648
777,208.3007728160376
778,208.20141673097413
779,207.17106800455204
780,209.45882268279388
781,209.2524912719683
782,209.3091160290769
783,209.14300705354185
784,208.79872585254802
785,208.93553932405572
